sqft,bath,balcony,price,bhk,location_encoded,society_encoded
1122.0,2.0,0.0,61.74,2,74.50700053455499,46.2361101775536
1655.0,3.0,3.0,95.0,3,74.50700053455499,79.79252077004432
1206.0,2.0,3.0,53.0,2,74.50700053455499,83.05069465463254
1150.0,2.0,2.0,55.0,2,74.50700053455499,81.41940740827692
1215.0,2.0,1.0,65.0,2,74.50700053455499,79.79252077004432
1510.0,2.0,3.0,110.0,3,74.50700053455499,79.79252077004432
1246.0,2.0,2.0,47.35,2,74.50700053455499,80.00351634391245
1470.0,2.0,1.0,85.0,3,74.50700053455499,85.32469471899527
970.0,2.0,1.0,57.0,2,74.50700053455499,79.79252077004432
1664.0,4.0,3.0,65.0,4,81.12644904913138,82.72252523173532
1419.0,2.0,2.0,59.0,3,81.12644904913138,80.94723578760835
1580.0,3.0,2.0,75.0,3,81.12644904913138,84.02360997536529
1445.0,2.0,2.0,47.1,3,81.12644904913138,80.94723578760835
1475.0,2.0,2.0,74.0,3,81.12644904913138,83.89350150100229
3500.0,4.0,2.0,185.0,3,81.12644904913138,98.33554215529506
1100.0,2.0,2.0,55.0,2,81.12644904913138,81.42144048810533
1306.0,2.0,3.0,65.0,2,81.12644904913138,82.72252523173532
1304.0,3.0,0.0,65.0,3,81.12644904913138,82.72252523173532
1411.0,2.0,2.0,60.0,3,81.12644904913138,80.94723578760835
815.0,2.0,1.0,40.0,2,81.12644904913138,79.46981337266037
1443.0,2.0,2.0,70.0,3,81.12644904913138,80.94723578760835
1200.0,2.0,2.0,44.0,2,52.38082762823797,49.99665194300495
1200.0,2.0,2.0,46.8,2,52.38082762823797,49.99665194300495
1160.0,2.0,2.0,44.0,2,52.38082762823797,49.99665194300495
1500.0,2.0,3.0,54.0,3,52.38082762823797,49.99665194300495
1615.0,3.0,2.0,59.76,3,52.38082762823797,49.99665194300495
1200.0,2.0,2.0,43.2,2,52.38082762823797,49.99665194300495
1160.0,2.0,2.0,44.08,2,52.38082762823797,49.99665194300495
1200.0,2.0,2.0,45.0,2,52.38082762823797,49.99665194300495
1410.0,2.0,3.0,53.0,3,52.38082762823797,49.99665194300495
1260.0,2.0,2.0,46.62,2,52.38082762823797,49.99665194300495
1410.0,2.0,3.0,44.42,3,52.38082762823797,49.99665194300495
1500.0,2.0,3.0,70.0,3,52.38082762823797,83.37306760355031
1160.0,2.0,2.0,42.0,2,52.38082762823797,49.99665194300495
1200.0,2.0,2.0,45.0,2,52.38082762823797,49.99665194300495
1500.0,2.0,3.0,55.0,3,52.38082762823797,49.99665194300495
1410.0,2.0,3.0,52.17,3,52.38082762823797,49.99665194300495
1615.0,3.0,2.0,58.0,3,52.38082762823797,49.99665194300495
1583.0,3.0,1.0,74.4,3,52.38082762823797,88.39975979056416
1170.0,2.0,2.0,46.0,2,52.38082762823797,80.25046421883836
1160.0,2.0,2.0,42.92,2,52.38082762823797,49.99665194300495
1410.0,2.0,3.0,52.17,3,52.38082762823797,49.99665194300495
1410.0,2.0,3.0,50.06,3,52.38082762823797,49.99665194300495
1565.0,2.0,2.0,59.76,3,52.38082762823797,49.99665194300495
1160.0,2.0,2.0,42.0,2,52.38082762823797,49.99665194300495
1400.0,2.0,3.0,50.06,3,52.38082762823797,49.99665194300495
1410.0,2.0,3.0,53.58,3,52.38082762823797,49.99665194300495
1200.0,2.0,2.0,42.6,2,52.38082762823797,49.99665194300495
1160.0,2.0,2.0,42.0,2,52.38082762823797,49.99665194300495
1334.0,2.0,3.0,42.69,2,52.38082762823797,79.81980516869683
1565.0,2.0,2.0,57.91,3,52.38082762823797,49.99665194300495
1200.0,2.0,2.0,45.6,2,52.38082762823797,49.99665194300495
1215.0,2.0,2.0,43.13,2,52.38082762823797,49.99665194300495
1160.0,2.0,2.0,36.54,2,52.38082762823797,49.99665194300495
1615.0,3.0,2.0,50.87,3,52.38082762823797,49.99665194300495
1200.0,2.0,2.0,44.4,2,52.38082762823797,49.99665194300495
1565.0,2.0,2.0,49.3,3,52.38082762823797,49.99665194300495
2464.0,6.0,0.0,118.0,4,52.38082762823797,88.39975979056416
1160.0,2.0,2.0,44.0,2,52.38082762823797,49.99665194300495
1410.0,2.0,3.0,49.34,3,52.38082762823797,49.99665194300495
1565.0,2.0,2.0,56.34,3,52.38082762823797,49.99665194300495
1200.0,2.0,2.0,42.0,2,52.38082762823797,49.99665194300495
1240.0,2.0,2.0,45.88,2,52.38082762823797,49.99665194300495
1410.0,2.0,3.0,44.42,3,52.38082762823797,49.99665194300495
1200.0,2.0,2.0,44.0,2,52.38082762823797,49.99665194300495
1500.0,2.0,3.0,47.25,3,52.38082762823797,49.99665194300495
1100.0,2.0,2.0,42.6,2,52.38082762823797,49.99665194300495
1565.0,2.0,2.0,57.91,3,52.38082762823797,49.99665194300495
1200.0,2.0,2.0,44.4,2,52.38082762823797,49.99665194300495
2500.0,6.0,0.0,122.5,4,52.38082762823797,88.39975979056416
1160.0,2.0,2.0,36.54,2,52.38082762823797,49.99665194300495
1215.0,2.0,1.0,43.75,2,52.38082762823797,49.99665194300495
1200.0,2.0,2.0,44.73,2,52.38082762823797,49.99665194300495
1410.0,2.0,3.0,54.99,3,52.38082762823797,49.99665194300495
1250.0,2.0,1.0,76.0,2,88.04098189105555,85.03660956323937
1000.0,2.0,2.0,50.0,2,88.04098189105555,80.71015208377449
2025.0,4.0,3.0,109.0,4,88.04098189105555,88.35167316433892
1490.0,2.0,2.0,98.0,3,88.04098189105555,87.01610488571424
1398.0,3.0,1.0,68.0,3,88.04098189105555,83.11285065482431
1692.0,3.0,2.0,88.0,3,88.04098189105555,85.71502014208427
1299.0,2.0,2.0,82.0,2,88.04098189105555,86.66847638289505
900.0,2.0,2.0,56.0,2,88.04098189105555,83.26347125198326
1457.0,2.0,2.0,85.0,2,88.04098189105555,85.32469471899527
1050.0,2.0,2.0,72.0,2,88.04098189105555,83.63328455227631
3600.0,4.0,0.0,260.0,4,88.04098189105555,109.08036506387205
1310.0,2.0,2.0,72.0,2,88.04098189105555,83.61648541514404
1785.0,3.0,3.0,118.0,3,88.04098189105555,89.76207102770566
1051.0,2.0,2.0,60.0,2,88.04098189105555,82.07198285992033
1450.0,3.0,1.0,68.0,3,88.04098189105555,83.11285065482431
1685.0,3.0,3.0,100.0,3,88.04098189105555,88.35167316433892
982.0,2.0,2.0,55.0,2,88.04098189105555,80.71015208377449
1063.0,2.0,1.0,58.0,2,88.04098189105555,84.80661338915642
1325.0,2.0,2.0,65.0,2,88.04098189105555,83.61648541514404
1281.0,2.0,2.0,87.0,2,88.04098189105555,86.66847638289505
1785.0,3.0,2.0,120.0,3,88.04098189105555,89.76207102770566
1088.0,2.0,2.0,48.0,2,88.04098189105555,80.51068116756436
1310.0,2.0,2.0,85.0,2,88.04098189105555,83.26347125198326
1465.0,3.0,3.0,90.0,2,88.04098189105555,85.03660956323937
1767.0,3.0,2.0,109.0,3,88.04098189105555,86.66847638289505
3600.0,4.0,0.0,245.0,4,88.04098189105555,109.08036506387205
1150.0,2.0,1.0,69.44,2,88.04098189105555,83.30020685790703
1830.0,3.0,0.0,90.0,3,88.04098189105555,86.66847638289505
1410.0,3.0,2.0,92.0,2,88.04098189105555,89.76207102770566
1015.0,2.0,1.0,60.0,2,88.04098189105555,81.76290223414162
2500.0,4.0,2.0,112.0,3,88.04098189105555,89.36306704270424
1685.0,3.0,3.0,101.0,3,88.04098189105555,88.35167316433892
1685.0,3.0,3.0,115.0,3,88.04098189105555,88.35167316433892
1049.0,2.0,1.0,51.0,2,88.04098189105555,81.76290223414162
1350.0,2.0,1.0,63.0,3,88.04098189105555,82.46230828300932
1420.0,3.0,2.0,62.0,3,88.04098189105555,82.33219980864632
1200.0,2.0,1.0,62.0,2,88.04098189105555,82.33219980864632
1767.0,3.0,2.0,89.0,3,88.04098189105555,86.66847638289505
1830.0,3.0,3.0,89.0,3,88.04098189105555,86.66847638289505
2400.0,3.0,2.0,115.0,3,88.04098189105555,89.36306704270424
1665.0,3.0,0.0,85.0,3,88.04098189105555,83.61648541514404
960.0,2.0,2.0,48.0,2,88.04098189105555,81.60843696905809
1690.0,2.0,2.0,116.0,3,88.04098189105555,89.76207102770566
850.0,2.0,1.0,45.0,2,88.04098189105555,81.60843696905809
1454.0,2.0,1.0,90.0,2,88.04098189105555,85.97523709081027
1830.0,3.0,3.0,91.86,3,88.04098189105555,86.66847638289505
1830.0,3.0,3.0,89.89,3,88.04098189105555,86.66847638289505
1260.0,2.0,2.0,83.5,2,88.04098189105555,88.35167316433892
1535.0,3.0,0.0,90.0,3,88.04098189105555,81.60843696905809
1047.0,2.0,1.0,75.0,2,88.04098189105555,81.76290223414162
1670.0,3.0,1.0,99.0,3,97.93078941699815,88.00303899322304
2119.0,4.0,3.0,111.0,4,97.93078941699815,88.00303899322304
1718.0,3.0,2.0,90.2,3,97.93078941699815,88.00303899322304
1444.0,2.0,1.0,75.97,2,97.93078941699815,88.00303899322304
1447.0,2.0,1.0,75.97,2,97.93078941699815,88.00303899322304
1700.0,3.0,2.0,126.0,3,97.93078941699815,91.60986879123249
1447.0,2.0,1.0,75.97,2,97.93078941699815,88.00303899322304
2072.0,0.0,0.0,111.0,4,97.93078941699815,88.00303899322304
1610.0,3.0,1.0,84.53,3,97.93078941699815,88.00303899322304
1974.0,4.0,0.0,106.0,4,97.93078941699815,88.00303899322304
2171.0,4.0,2.0,111.0,4,97.93078941699815,88.00303899322304
1760.0,3.0,2.0,127.0,3,97.93078941699815,98.25737910702406
2119.0,4.0,2.0,111.0,4,97.93078941699815,88.00303899322304
1447.0,2.0,1.0,75.97,2,97.93078941699815,88.00303899322304
1949.0,3.0,2.0,129.0,3,97.93078941699815,91.60986879123249
1760.0,3.0,2.0,128.0,3,97.93078941699815,98.25737910702406
1447.0,2.0,1.0,75.97,2,97.93078941699815,88.00303899322304
2439.0,4.0,3.0,185.0,4,97.93078941699815,98.25737910702406
1395.0,2.0,2.0,70.0,3,97.93078941699815,83.37306760355031
2119.0,4.0,3.0,111.0,4,97.93078941699815,88.00303899322304
1458.0,3.0,1.0,78.45,3,97.93078941699815,88.00303899322304
1444.0,2.0,1.0,75.97,2,97.93078941699815,88.00303899322304
1205.0,2.0,2.0,64.47,2,97.93078941699815,88.00303899322304
1447.0,2.0,1.0,75.97,2,97.93078941699815,88.00303899322304
2439.0,5.0,2.0,170.0,4,97.93078941699815,98.25737910702406
2119.0,4.0,3.0,111.0,4,97.93078941699815,88.00303899322304
1205.0,2.0,1.0,68.32,2,97.93078941699815,88.00303899322304
1260.0,2.0,1.0,69.9,2,97.93078941699815,83.360056756114
2439.0,4.0,3.0,170.0,4,97.93078941699815,98.25737910702406
1707.0,3.0,2.0,115.0,3,97.93078941699815,91.60986879123249
1610.0,3.0,2.0,84.53,3,97.93078941699815,88.00303899322304
970.0,2.0,1.0,52.5,2,97.93078941699815,81.09616930219784
1718.0,3.0,2.0,90.2,3,97.93078941699815,88.00303899322304
1277.0,2.0,1.0,79.89,2,97.93078941699815,88.00303899322304
2119.0,4.0,2.0,111.0,4,97.93078941699815,88.00303899322304
1703.0,3.0,2.0,120.0,3,97.93078941699815,91.60986879123249
1755.0,3.0,1.0,122.0,3,100.3624330230003,97.60276259903608
665.0,1.0,0.0,50.75,1,100.3624330230003,91.52713784591094
2465.0,5.0,2.0,234.0,3,100.3624330230003,97.60276259903608
2817.0,0.0,0.0,204.0,4,100.3624330230003,91.52713784591094
1245.0,2.0,1.0,86.28,2,100.3624330230003,91.52713784591094
660.0,1.0,1.0,54.0,1,100.3624330230003,97.60276259903608
665.0,1.0,1.0,46.08,1,100.3624330230003,97.60276259903608
660.0,1.0,1.0,62.0,1,100.3624330230003,97.60276259903608
1365.0,2.0,1.0,122.0,2,100.3624330230003,97.60276259903608
2940.0,6.0,2.0,280.0,4,100.3624330230003,97.60276259903608
1795.0,3.0,2.0,139.0,3,100.3624330230003,97.60276259903608
1740.0,3.0,1.0,150.0,3,100.3624330230003,97.60276259903608
1516.0,3.0,1.0,147.0,3,100.3624330230003,91.52713784591094
1180.0,3.0,2.0,48.0,3,44.55685647119531,44.55685647119531
1075.0,2.0,1.0,35.0,3,44.55685647119531,44.55685647119531
1075.0,2.0,1.0,36.0,3,44.55685647119531,44.55685647119531
1075.0,2.0,1.0,37.0,3,44.55685647119531,44.55685647119531
1075.0,2.0,1.0,45.0,3,44.55685647119531,44.55685647119531
1075.0,3.0,2.0,36.0,3,44.55685647119531,44.55685647119531
845.0,2.0,1.0,33.0,2,44.55685647119531,44.55685647119531
1075.0,2.0,1.0,45.0,3,44.55685647119531,44.55685647119531
845.0,2.0,1.0,37.0,2,44.55685647119531,44.55685647119531
1075.0,2.0,1.0,35.99,3,44.55685647119531,44.55685647119531
1075.0,2.0,1.0,36.0,3,44.55685647119531,44.55685647119531
845.0,2.0,1.0,29.0,2,44.55685647119531,44.55685647119531
1075.0,2.0,1.0,47.0,3,44.55685647119531,44.55685647119531
850.0,1.0,1.0,32.0,2,44.55685647119531,44.55685647119531
1075.0,2.0,1.0,50.0,3,44.55685647119531,44.55685647119531
1075.0,2.0,1.0,52.0,3,44.55685647119531,44.55685647119531
1180.0,2.0,1.0,46.0,3,44.55685647119531,44.55685647119531
1075.0,2.0,1.0,42.0,3,44.55685647119531,44.55685647119531
845.0,2.0,1.0,37.0,2,44.55685647119531,44.55685647119531
1075.0,2.0,1.0,43.0,3,44.55685647119531,44.55685647119531
700.0,1.0,1.0,32.0,2,44.55685647119531,44.55685647119531
1075.0,2.0,1.0,52.0,3,44.55685647119531,44.55685647119531
1075.0,2.0,1.0,50.0,3,44.55685647119531,44.55685647119531
1075.0,2.0,1.0,41.0,3,44.55685647119531,44.55685647119531
845.0,2.0,1.0,33.0,2,44.55685647119531,44.55685647119531
945.0,2.0,1.0,33.0,2,44.55685647119531,44.55685647119531
845.0,2.0,1.0,30.0,2,44.55685647119531,44.55685647119531
1200.0,2.0,1.0,41.0,3,44.55685647119531,44.55685647119531
873.0,2.0,1.0,40.0,3,44.55685647119531,44.55685647119531
1180.0,2.0,1.0,45.0,3,44.55685647119531,44.55685647119531
1075.0,2.0,1.0,43.0,3,44.55685647119531,44.55685647119531
1080.0,2.0,1.0,45.0,3,44.55685647119531,44.55685647119531
1180.0,2.0,1.0,55.5,3,44.55685647119531,44.55685647119531
1075.0,2.0,1.0,47.0,3,44.55685647119531,44.55685647119531
1075.0,2.0,1.0,48.0,3,44.55685647119531,44.55685647119531
1075.0,2.0,1.0,37.0,3,44.55685647119531,44.55685647119531
1075.0,2.0,1.0,45.0,3,44.55685647119531,44.55685647119531
1075.0,2.0,1.0,44.0,3,44.55685647119531,44.55685647119531
850.0,2.0,1.0,27.0,2,44.55685647119531,44.55685647119531
1075.0,2.0,1.0,42.0,3,44.55685647119531,44.55685647119531
845.0,2.0,2.0,32.0,2,44.55685647119531,44.55685647119531
1075.0,2.0,1.0,41.49,3,44.55685647119531,44.55685647119531
845.0,2.0,0.0,34.0,2,44.55685647119531,44.55685647119531
1730.0,3.0,1.0,96.0,3,79.05418681006853,85.41291644806554
1625.0,0.0,0.0,87.72,3,79.05418681006853,85.41291644806554
1850.0,3.0,2.0,90.0,3,79.05418681006853,85.97523709081027
957.0,2.0,1.0,53.0,2,79.05418681006853,81.16122353937934
910.0,2.0,1.0,45.0,2,79.05418681006853,80.12035574447536
1050.0,2.0,2.0,46.0,2,79.05418681006853,80.16676116161176
1100.0,1.0,2.0,55.0,2,79.05418681006853,81.42144048810533
1350.0,2.0,2.0,72.0,2,79.05418681006853,83.63328455227631
1020.0,2.0,2.0,55.0,2,79.05418681006853,80.16676116161176
1355.0,2.0,0.0,73.17,2,79.05418681006853,85.41291644806554
1160.0,2.0,3.0,53.0,2,79.05418681006853,81.16122353937934
1050.0,2.0,2.0,54.0,2,79.05418681006853,80.16676116161176
1260.0,3.0,1.0,49.36,3,55.01114748225042,67.84966782130212
1200.0,3.0,2.0,46.0,3,55.01114748225042,77.59234007688619
1035.0,2.0,1.0,41.0,2,55.01114748225042,67.84966782130212
1035.0,2.0,1.0,41.73,2,55.01114748225042,67.84966782130212
1034.0,2.0,3.0,40.0,2,55.01114748225042,77.20544531646651
877.0,2.0,2.0,30.0,2,55.01114748225042,77.59234007688619
920.0,2.0,1.0,37.46,2,55.01114748225042,67.84966782130212
1035.0,2.0,1.0,41.43,2,55.01114748225042,67.84966782130212
1295.0,2.0,1.0,50.28,3,55.01114748225042,67.84966782130212
1015.0,2.0,1.0,40.0,2,55.01114748225042,67.84966782130212
1000.0,2.0,1.0,35.0,2,55.01114748225042,78.81927100084538
955.0,2.0,1.0,35.28,2,55.01114748225042,67.84966782130212
1005.0,2.0,1.0,39.77,2,55.01114748225042,67.84966782130212
1014.0,2.0,1.0,35.0,2,55.01114748225042,78.81927100084538
1020.0,2.0,1.0,40.89,2,55.01114748225042,67.84966782130212
920.0,2.0,1.0,37.2,2,55.01114748225042,67.84966782130212
800.0,1.0,1.0,32.0,2,55.01114748225042,77.20544531646651
1280.0,3.0,1.0,50.0,3,55.01114748225042,67.84966782130212
1127.0,2.0,1.0,45.0,2,55.01114748225042,80.12035574447536
1400.0,2.0,3.0,45.0,3,55.01114748225042,77.20544531646651
877.0,2.0,1.0,29.0,2,55.01114748225042,77.59234007688619
1365.0,3.0,1.0,52.81,3,55.01114748225042,67.84966782130212
842.0,2.0,2.0,30.0,2,55.01114748225042,77.20544531646651
1260.0,3.0,1.0,49.36,3,55.01114748225042,67.84966782130212
1365.0,3.0,1.0,52.82,3,55.01114748225042,67.84966782130212
955.0,2.0,1.0,37.97,2,55.01114748225042,67.84966782130212
1089.0,2.0,1.0,40.0,2,55.01114748225042,79.46981337266037
1365.0,3.0,1.0,53.96,3,55.01114748225042,67.84966782130212
1200.0,3.0,1.0,125.0,3,105.79672971340162,95.01989711334649
1632.0,3.0,0.0,145.0,4,105.79672971340162,95.01989711334649
1670.0,3.0,0.0,135.0,4,105.79672971340162,95.01989711334649
832.0,3.0,1.0,77.0,3,105.79672971340162,95.01989711334649
1680.0,3.0,0.0,135.0,4,105.79672971340162,95.01989711334649
1632.0,3.0,1.0,128.0,4,105.79672971340162,95.01989711334649
3339.0,3.0,0.0,250.0,3,105.79672971340162,108.17646256342607
1355.0,3.0,0.0,135.0,4,105.79672971340162,95.01989711334649
653400.0,3.0,1.0,217.0,3,105.79672971340162,108.17646256342607
2940.0,3.0,1.0,232.0,3,105.79672971340162,108.17646256342607
1232.0,3.0,1.0,96.0,3,105.79672971340162,95.01989711334649
1632.0,3.0,0.0,140.0,4,105.79672971340162,95.01989711334649
1150.0,2.0,3.0,69.0,2,87.00880667568512,83.24295912918731
1142.0,2.0,2.0,70.0,2,87.00880667568512,85.05816122259037
1440.0,2.0,3.0,68.0,3,87.00880667568512,83.40532231688375
2169.0,4.0,0.0,115.0,3,87.00880667568512,89.2279489498852
1595.0,3.0,3.0,88.0,3,87.00880667568512,87.52960546392691
1476.0,3.0,2.0,105.0,3,87.00880667568512,85.05816122259037
1262.0,2.0,1.0,75.0,2,87.00880667568512,85.05816122259037
1139.0,2.0,2.0,80.0,2,87.00880667568512,85.32031169304034
1125.0,2.0,2.0,70.0,2,87.00880667568512,87.52960546392691
1420.0,3.0,2.0,85.0,3,87.00880667568512,84.96568403078912
3532.0,3.0,3.0,170.0,4,87.00880667568512,97.80320540428326
941.0,2.0,2.0,48.0,2,87.00880667568512,80.51068116756436
1595.0,2.0,3.0,75.0,3,87.00880667568512,83.40532231688375
1410.0,2.0,0.0,80.0,3,87.00880667568512,84.1976800352669
1100.0,2.0,1.0,55.0,2,87.00880667568512,81.42144048810533
2400.0,3.0,3.0,140.0,4,87.00880667568512,87.52960546392691
1225.0,2.0,2.0,66.5,2,87.00880667568512,84.1976800352669
1080.0,2.0,3.0,50.0,2,87.00880667568512,80.77089811629035
1200.0,2.0,2.0,75.0,2,87.00880667568512,86.50742723967544
1089.0,2.0,1.0,49.0,2,87.00880667568512,80.64078964192736
1130.0,2.0,2.0,56.0,2,87.00880667568512,81.55154896246833
1270.0,2.0,1.0,95.0,2,87.00880667568512,84.1976800352669
1706.0,3.0,2.0,115.0,3,87.00880667568512,89.2279489498852
1389.0,2.0,2.0,94.0,2,87.00880667568512,86.50742723967544
1750.0,2.0,2.0,75.0,3,87.00880667568512,84.02360997536529
1225.0,2.0,2.0,72.0,2,87.00880667568512,84.1976800352669
3675.0,4.0,3.0,176.0,4,87.00880667568512,97.80320540428326
1746.0,3.0,3.0,115.0,3,87.00880667568512,86.50742723967544
1518.0,3.0,3.0,80.0,3,87.00880667568512,84.96568403078912
1382.0,2.0,2.0,84.5,2,87.00880667568512,86.50742723967544
1260.0,2.0,1.0,70.0,2,87.00880667568512,83.37306760355031
1206.0,2.0,0.0,90.0,2,87.00880667568512,85.32031169304034
3050.0,4.0,0.0,130.0,4,87.00880667568512,91.17957606533018
1153.0,2.0,2.0,56.4,2,71.01671450224298,72.32905404775468
1162.0,2.0,1.0,59.9,2,71.01671450224298,72.32905404775468
1991.0,4.0,2.0,103.0,3,71.01671450224298,72.32905404775468
1153.0,2.0,2.0,57.0,2,71.01671450224298,72.32905404775468
1162.0,2.0,1.0,57.0,2,71.01671450224298,72.32905404775468
1139.0,2.0,2.0,56.8,2,71.01671450224298,72.32905404775468
1139.0,2.0,2.0,56.85,2,71.01671450224298,72.32905404775468
1991.0,4.0,2.0,100.0,3,71.01671450224298,72.32905404775468
664.0,1.0,1.0,35.0,1,71.01671450224298,72.32905404775468
1820.0,3.0,2.0,93.0,3,71.01671450224298,72.32905404775468
1636.0,3.0,2.0,85.0,3,71.01671450224298,72.32905404775468
1444.0,2.0,2.0,70.0,2,71.01671450224298,72.32905404775468
1139.0,2.0,2.0,60.0,2,71.01671450224298,72.32905404775468
1820.0,3.0,2.0,85.5,3,71.01671450224298,72.32905404775468
1820.0,3.0,2.0,93.0,3,71.01671450224298,72.32905404775468
1820.0,3.0,2.0,85.4,3,71.01671450224298,72.32905404775468
1162.0,2.0,1.0,58.0,2,71.01671450224298,72.32905404775468
1636.0,3.0,2.0,85.0,3,71.01671450224298,72.32905404775468
1087.0,2.0,1.0,54.3,2,71.01671450224298,72.32905404775468
1820.0,3.0,2.0,89.0,3,71.01671450224298,72.32905404775468
664.0,1.0,1.0,35.4,1,71.01671450224298,72.32905404775468
1153.0,2.0,2.0,56.7,2,71.01671450224298,72.32905404775468
1820.0,3.0,2.0,85.0,3,71.01671450224298,72.32905404775468
1139.0,2.0,2.0,56.5,2,71.01671450224298,72.32905404775468
1636.0,3.0,2.0,83.0,3,71.01671450224298,72.32905404775468
664.0,1.0,1.0,34.0,1,71.01671450224298,72.32905404775468
1820.0,3.0,2.0,85.2,3,71.01671450224298,72.32905404775468
1162.0,2.0,1.0,58.0,2,71.01671450224298,72.32905404775468
1153.0,2.0,2.0,60.0,2,71.01671450224298,72.32905404775468
1820.0,3.0,2.0,99.0,3,71.01671450224298,72.32905404775468
1172.0,2.0,0.0,56.725,2,71.01671450224298,80.80676224327455
1590.0,3.0,0.0,76.16,3,71.01671450224298,80.80676224327455
1820.0,3.0,2.0,85.0,3,71.01671450224298,72.32905404775468
1820.0,3.0,2.0,95.0,3,71.01671450224298,72.32905404775468
1991.0,4.0,2.0,100.0,3,71.01671450224298,72.32905404775468
1820.0,3.0,2.0,95.5,3,71.01671450224298,72.32905404775468
1153.0,2.0,2.0,56.0,2,71.01671450224298,72.32905404775468
705.0,1.0,0.0,34.545,1,71.01671450224298,80.80676224327455
1153.0,2.0,2.0,56.5,2,71.01671450224298,72.32905404775468
1153.0,2.0,2.0,58.0,2,71.01671450224298,72.32905404775468
1636.0,3.0,2.0,88.0,3,71.01671450224298,72.32905404775468
1153.0,2.0,2.0,56.55,2,71.01671450224298,72.32905404775468
1153.0,2.0,2.0,56.5,2,71.01671450224298,72.32905404775468
1153.0,2.0,2.0,60.0,2,71.01671450224298,72.32905404775468
1120.0,2.0,2.0,55.0,2,79.06584086985679,81.42144048810533
740.0,2.0,1.0,37.0,2,79.06584086985679,79.07948794957137
1392.0,2.0,1.0,98.0,2,79.06584086985679,86.5284249415337
1825.0,3.0,2.0,126.0,3,79.06584086985679,86.5284249415337
1025.0,2.0,2.0,50.0,2,79.06584086985679,80.77089811629035
1198.0,2.0,2.0,60.0,2,79.06584086985679,82.07198285992033
1560.0,2.0,2.0,85.0,2,79.06584086985679,85.32469471899527
1590.0,2.0,3.0,85.0,3,79.06584086985679,83.90180104403547
1100.0,2.0,1.0,58.0,2,79.06584086985679,81.81176591119433
1051.0,2.0,3.0,61.0,2,79.06584086985679,82.20209133428332
1020.0,2.0,1.0,55.0,2,79.06584086985679,80.71015208377449
1285.0,2.0,2.0,65.0,2,79.06584086985679,83.90180104403547
1040.0,2.0,1.0,50.0,2,79.06584086985679,80.71015208377449
1392.0,2.0,1.0,95.0,2,79.06584086985679,86.5284249415337
705.0,2.0,1.0,50.0,1,79.06584086985679,86.5284249415337
650.0,1.0,1.0,17.0,2,26.26313942916511,72.276528240354
645.0,1.0,1.0,16.45,1,26.26313942916511,36.484850676896855
645.0,1.0,1.0,16.45,1,26.26313942916511,36.484850676896855
800.0,1.0,1.0,20.0,2,26.26313942916511,72.276528240354
1015.0,2.0,2.0,25.88,2,26.26313942916511,36.484850676896855
530.0,1.0,0.0,11.66,1,26.26313942916511,77.06883524777896
1208.0,3.0,1.0,45.0,3,26.26313942916511,79.4334924996701
1190.0,2.0,2.0,30.35,3,26.26313942916511,36.484850676896855
1025.0,2.0,2.0,27.68,2,26.26313942916511,66.37646827957943
582.0,1.0,0.0,15.135,1,26.26313942916511,66.37646827957943
1015.0,2.0,2.0,25.88,2,26.26313942916511,36.484850676896855
1305.0,3.0,1.0,33.28,3,26.26313942916511,36.484850676896855
1065.0,2.0,1.0,33.0,3,26.26313942916511,78.55905405211938
