Reported Source,Reported Date,Service Type,Urgency,Impact,Priority,Closure Source,Ticket Type,Closed Date
11000,1701569099,3,4000,4000,3,2000,0,1702092198
11000,1701569133,3,4000,2000,3,2000,0,1702105206
11000,1701569159,3,4000,4000,3,2000,0,1702092198
4200,1701569159,1,4000,4000,3,2000,0,1702002009
11000,1701569291,3,4000,4000,3,2000,0,1702002009
11000,1701569304,3,4000,4000,3,2000,0,1702002009
11000,1701569323,3,4000,4000,3,2000,0,1702002009
11000,1701569331,3,4000,4000,3,2000,0,1702002009
11000,1701569372,3,4000,4000,3,2000,0,1702002009
11000,1701569372,3,4000,4000,3,2000,0,1702002009
11000,1701569374,3,4000,4000,3,2000,0,1702002009
11000,1701569374,3,4000,4000,3,2000,0,1702002009
11000,1701569393,3,4000,4000,3,2000,0,1702002009
11000,1701569412,3,4000,4000,3,2000,0,1702102551
11000,1701569412,3,4000,4000,3,2000,0,1702002009
11000,1701569683,3,4000,3000,3,2000,0,1702010533
11000,1701569684,3,4000,3000,3,2000,0,1702010533
11000,1701569684,3,4000,3000,3,2000,0,1702010533
6000,1701569997,1,4000,4000,3,2000,0,1702002009
11000,1701570008,3,4000,4000,3,2000,0,1702054046
11000,1701570199,3,4000,4000,3,2000,0,1702005693
11000,1701570254,3,4000,2000,3,2000,0,1702092198
11000,1701570318,3,4000,4000,3,2000,0,1702187632
12002,1701570529,0,4000,4000,3,2000,0,1702338116
11000,1701570562,3,4000,4000,3,2000,0,1702004476
11000,1701570562,3,4000,4000,3,2000,0,1702004476
11000,1701570790,3,4000,4000,3,2000,0,1702065083
2000,1701570910,0,2000,2000,1,2000,0,1702195904
4200,1701571100,0,4000,4000,3,2000,0,1702005693
11000,1701571115,3,4000,4000,3,2000,0,1702004476
11000,1701571209,3,4000,4000,3,2000,0,1702054046
11000,1701571261,3,4000,2000,3,2000,0,1702016739
11000,1701571617,3,4000,3000,3,2000,0,1702008109
11000,1701571679,3,4000,4000,3,2000,0,1702005693
11000,1701571979,3,4000,4000,3,2000,0,1702010533
11000,1701571994,3,4000,4000,3,2000,0,1702010533
11000,1701572397,3,4000,4000,3,2000,0,1702108161
11000,1701572420,3,3000,3000,2,2000,0,1702013008
2000,1701572521,0,4000,4000,3,NULL,0,NULL
11000,1701572699,3,4000,4000,3,2000,0,1702092198
11000,1701572983,3,4000,3000,3,2000,0,1702016739
11000,1701573322,3,3000,3000,2,2000,0,1702022997
11000,1701573422,3,4000,2000,3,2000,0,1702006901
11000,1701573442,3,3000,3000,2,2000,0,1702022997
11000,1701573610,3,4000,4000,3,2000,0,1702054046
2000,1701573647,0,4000,4000,3,2000,0,1702006901
11000,1701573844,3,3000,2000,2,2000,0,1702010533
11000,1701573923,3,4000,3000,3,2000,0,1702010533
11000,1701573939,3,3000,3000,2,2000,0,1702006901
11000,1701573958,3,4000,4000,3,2000,0,1702008109
11000,1701574082,3,4000,4000,3,2000,0,1702008109
11000,1701573993,3,3000,3000,2,2000,0,1702610387
11000,1701574143,3,3000,3000,2,2000,0,1702022997
11000,1701574472,3,3000,3000,2,2000,0,1702089612
11000,1701574500,3,4000,4000,3,2000,0,1702092198
11000,1701574997,3,3000,4000,2,2000,0,1702011777
11000,1701575158,3,4000,4000,3,2000,0,1702092198
11000,1701575233,3,3000,4000,2,2000,0,1702011777
12002,1701575318,0,4000,4000,3,2000,0,1702022997
11000,1701575422,3,4000,2000,3,2000,0,1702050272
11000,1701575453,3,4000,2000,3,2000,0,1702009320
11000,1701575454,3,4000,4000,3,2000,0,1702009320
11000,1701575495,3,4000,2000,3,2000,0,1702099964
4200,1701575723,1,4000,4000,3,2000,0,1702008109
11000,1701575779,3,4000,2000,3,2000,0,1702016739
11000,1701575911,3,4000,4000,3,2000,0,1702112219
11000,1701575962,3,3000,3000,2,2000,0,1702013008
11000,1701575981,3,3000,3000,2,2000,0,1702009320
11000,1701576067,3,3000,4000,2,2000,0,1702011777
2000,1701576128,0,4000,4000,3,NULL,0,NULL
11000,1701576202,3,3000,2000,2,NULL,0,NULL
11000,1701576309,3,4000,4000,3,2000,0,1702092198
11000,1701576627,3,4000,4000,3,2000,0,1702011777
11000,1701576656,3,4000,4000,3,2000,0,1702010533
11000,1701576665,3,4000,4000,3,2000,0,1702010533
11000,1701576677,3,4000,4000,3,2000,0,1702010533
11000,1701576678,3,4000,4000,3,2000,0,1702010533
11000,1701576679,3,4000,4000,3,2000,0,1702010533
11000,1701576680,3,4000,4000,3,2000,0,1702010533
11000,1701576684,3,4000,4000,3,2000,0,1702009320
11000,1701576686,3,4000,4000,3,2000,0,1702009320
11000,1701576720,3,4000,4000,3,2000,0,1702013008
11000,1701576743,3,3000,3000,2,2000,0,1702022997
11000,1701576802,3,3000,3000,2,2000,0,1702022997
11000,1701576989,3,3000,3000,2,2000,0,1702025499
11000,1701577209,3,4000,4000,3,2000,0,1702054046
11000,1701577212,3,4000,4000,3,2000,0,1702092198
2000,1701577088,3,4000,4000,3,2000,0,1702103864
11000,1701577662,3,3000,3000,2,2000,0,1702010533
11000,1701577692,3,4000,2000,3,2000,0,1702010533
2000,1701577246,3,4000,4000,3,2000,0,1702116242
11000,1701577787,3,4000,4000,3,2000,0,1702013008
11000,1701577925,3,4000,4000,3,2000,0,1702011777
11000,1701577928,3,4000,4000,3,2000,0,1702010533
11000,1701577976,3,4000,4000,3,2000,0,1702010533
11000,1701578048,3,4000,3000,3,2000,0,1702390021
11000,1701578050,3,3000,2000,2,2000,0,1702278740
11000,1701578071,3,4000,3000,3,2000,0,1702391314
11000,1701578362,3,4000,2000,3,2000,0,1702013008
11000,1701578484,3,4000,3000,3,2000,0,1702079625
6000,1701578484,0,4000,4000,3,2000,0,1702206780
11000,1701578758,3,4000,4000,3,2000,0,1702014257
11000,1701578817,3,4000,4000,3,2000,0,1702013008
11000,1701578829,3,4000,4000,3,2000,0,1702092198
11000,1701578878,3,4000,4000,3,2000,0,1702013008
11000,1701578879,3,4000,4000,3,2000,0,1702013008
11000,1701578881,3,4000,4000,3,2000,0,1702013008
11000,1701578894,3,4000,4000,3,2000,0,1702013008
11000,1701578927,3,4000,4000,3,2000,0,1702011777
11000,1701579146,3,4000,4000,3,2000,0,1702015489
11000,1701579369,3,3000,3000,2,2000,0,1702022997
12002,1701579698,1,3000,4000,2,2000,0,1702181051
2000,1701579720,0,4000,4000,3,NULL,0,NULL
11000,1701579725,3,4000,4000,3,2000,0,1702014257
11000,1701579795,3,4000,4000,3,2000,0,1702013008
11000,1701579928,3,4000,2000,3,2000,0,1702020550
11000,1701580019,3,4000,4000,3,2000,0,1702092198
11000,1701580049,3,2000,2000,1,2000,0,1702034228
11000,1701580049,3,2000,2000,1,2000,0,1702035479
11000,1701580051,3,2000,2000,1,2000,0,1702034228
11000,1701580053,3,2000,2000,1,2000,0,1702036705
11000,1701580065,3,2000,2000,1,2000,0,1702036705
11000,1701580066,3,2000,2000,1,2000,0,1702037929
11000,1701580073,3,2000,2000,1,2000,0,1702034228
11000,1701580078,3,4000,4000,3,2000,0,1702013008
11000,1701580084,3,2000,2000,1,2000,0,1702035479
11000,1701580167,3,2000,2000,1,2000,0,1702034228
11000,1701580168,3,2000,2000,1,2000,0,1702035479
11000,1701580174,3,4000,4000,3,2000,0,1702014257
11000,1701580178,3,2000,2000,1,2000,0,1702036705
11000,1701580267,3,4000,3000,3,2000,0,1702030521
11000,1701580281,3,2000,2000,1,2000,0,1702034228
11000,1701580281,3,2000,2000,1,2000,0,1702035479
11000,1701580281,3,2000,2000,1,2000,0,1702034228
11000,1701580302,3,3000,3000,2,2000,0,1702025499
11000,1701580334,3,4000,4000,3,2000,0,1702013008
11000,1701580342,3,2000,2000,1,2000,0,1702036705
11000,1701580342,3,2000,2000,1,2000,0,1702034228
11000,1701580342,3,2000,2000,1,2000,0,1702036705
11000,1701580394,3,4000,4000,3,2000,0,1702013008
11000,1701580452,3,4000,4000,3,2000,0,1702013008
11000,1701580476,3,2000,2000,1,2000,0,1702034228
11000,1701580483,3,2000,2000,1,2000,0,1702034228
11000,1701580483,3,2000,2000,1,2000,0,1702035479
11000,1701580483,3,2000,2000,1,2000,0,1702036705
11000,1701580483,3,2000,2000,1,2000,0,1702031749
6000,1701580483,0,3000,4000,2,2000,0,1702139851
11000,1701580491,3,2000,2000,1,2000,0,1702034228
11000,1701580503,3,2000,2000,1,2000,0,1702034228
11000,1701580511,3,4000,4000,3,2000,0,1702013008
11000,1701580571,3,2000,2000,1,2000,0,1702034228
11000,1701580575,3,4000,4000,3,2000,0,1702013008
11000,1701580639,3,4000,4000,3,2000,0,1702013008
11000,1701580684,3,4000,4000,3,2000,0,1702016739
11000,1701580692,3,4000,4000,3,2000,0,1702013008
11000,1701580726,3,4000,4000,3,2000,0,1702014257
11000,1701580810,3,4000,4000,3,2000,0,1702054046
11000,1701580812,3,4000,4000,3,2000,0,1702054046
11000,1701580823,3,4000,4000,3,2000,0,1702054046
11000,1701581062,3,4000,3000,3,2000,0,1702015489
11000,1701581217,3,4000,4000,3,2000,0,1702092198
11000,1701581281,3,4000,4000,3,2000,0,1702015489
11000,1701581334,3,4000,4000,3,2000,0,1702016739
11000,1701581349,3,4000,4000,3,2000,0,1702016739
11000,1701581353,3,4000,4000,3,2000,0,1702015489
11000,1701581410,3,4000,4000,3,2000,0,1702016739
11000,1701581432,3,4000,4000,3,2000,0,1702015489
11000,1701581467,3,3000,4000,2,2000,0,1702067509
11000,1701581502,3,3000,3000,2,2000,0,1702025499
12002,1701581538,0,4000,4000,3,2000,0,1702124232
11000,1701581736,3,4000,2000,3,2000,0,1702015489
11000,1701581760,3,4000,4000,3,2000,0,1702016739
11000,1701581765,3,4000,4000,3,2000,0,1702030521
11000,1701581793,3,4000,4000,3,2000,0,1702015489
3000,1701581882,3,4000,4000,3,2000,0,1702020550
11000,1701581998,3,4000,4000,3,2000,0,1702026760
11000,1701582009,3,4000,4000,3,2000,0,1702054046
11000,1701582009,3,4000,4000,3,2000,0,1702054046
12002,1701582127,0,4000,4000,3,2000,0,1702355700
11000,1701582215,3,4000,2000,3,2000,0,1702047822
11000,1701582294,3,4000,3000,3,2000,0,1702015489
4200,1701582301,0,4000,4000,3,NULL,0,NULL
11000,1701582464,3,3000,3000,2,2000,0,1702040401
11000,1701582490,3,4000,2000,3,2000,0,1702015489
11000,1701582782,3,4000,4000,3,2000,0,1702015489
11000,1701582841,3,4000,4000,3,2000,0,1702102551
11000,1701582900,3,4000,4000,3,2000,0,1702015489
12002,1701582919,0,4000,4000,3,2000,0,1702016739
4200,1701582920,0,4000,4000,3,2000,0,1702026760
11000,1701582961,3,4000,4000,3,2000,0,1702015489
11000,1701583031,3,4000,4000,3,2000,0,1702015489
4200,1701671592,1,4000,4000,3,2000,0,1702197283
11000,1701671602,3,4000,4000,3,2000,0,1702134699
11000,1701671602,3,4000,4000,3,2000,0,1702134699
12002,1701671630,0,4000,4000,3,2000,0,1702118933
4200,1701671631,1,4000,4000,3,NULL,0,NULL
12002,1701671666,0,4000,4000,3,2000,0,1702120241
12002,1701671704,0,4000,4000,3,2000,0,1702190296
11000,1701671765,3,3000,2000,2,2000,0,1702105206
11000,1701671795,3,3000,2000,2,2000,0,1702105206
4200,1701671813,1,3000,3000,2,2000,0,1702108161
12002,1701671816,1,4000,4000,3,2000,0,1702126892
4200,1701671824,0,4000,4000,3,2000,0,1702281467
12002,1701671863,0,4000,4000,3,2000,0,1702362214
4200,1701671887,1,4000,4000,3,NULL,0,1701679032
4200,1701671890,1,4000,4000,3,NULL,0,NULL
11000,1701671913,3,3000,2000,2,2000,0,1702282841
4200,1701671919,1,4000,4000,3,2000,0,1702186342
4200,1701671927,1,4000,4000,3,2000,0,1702355700
4200,1701671931,1,4000,4000,3,2000,0,1702117592
6000,1701671860,0,4000,4000,3,2000,0,1702105206
12002,1701671947,1,3000,4000,2,2000,0,1702126892
4200,1701671956,1,4000,4000,3,2000,0,1702186342
4200,1701671957,0,4000,4000,3,2000,0,1702202789
9000,1701671964,1,4000,4000,3,2000,0,1702379498
6000,1701671979,1,4000,4000,3,2000,0,1702605364
4200,1701671998,1,4000,4000,3,NULL,0,NULL
9000,1701672002,1,4000,4000,3,2000,0,1702261354
4200,1701672009,0,4000,4000,3,2000,0,1702110868
4200,1701672011,1,4000,4000,3,2000,0,1702297667
6000,1701670654,0,4000,4000,3,2000,0,1702109528
12002,1701672061,0,4000,4000,3,2000,0,1702109528
2000,1701671998,1,4000,4000,3,2000,0,1702216158
12002,1701672105,0,4000,4000,3,2000,0,1702105206
9000,1701672110,1,4000,4000,3,2000,0,1702388711
12002,1701672115,0,4000,4000,3,2000,0,1702109528
2000,1701672034,0,3000,4000,2,NULL,0,NULL
4200,1701672173,0,4000,4000,3,2000,0,1702106776
6000,1701672113,0,4000,4000,3,2000,0,1702105206
2000,1701672009,1,4000,4000,3,2000,0,1702105206
12002,1701672247,0,3000,4000,2,2000,0,1702193128
2000,1701672165,1,4000,4000,3,2000,0,1702216158
12002,1701672281,0,4000,4000,3,NULL,0,NULL
11000,1701672307,3,4000,4000,3,2000,0,1702155947
4200,1701672340,1,4000,4000,3,2000,0,1702442471
4200,1701672370,1,4000,4000,3,2000,0,1702422464
4200,1701672386,1,3000,3000,2,2000,0,1702205448
4200,1701672423,1,4000,4000,3,2000,0,1702205448
12002,1701672435,1,4000,4000,3,2000,0,1702106776
6000,1701672440,0,4000,4000,3,2000,0,1702106776
4200,1701672442,1,4000,4000,3,2000,0,1702281467
4200,1701672443,0,4000,4000,3,2000,0,1702114877
2000,1701672278,1,4000,4000,3,2000,0,1702339347
6000,1701672513,1,4000,4000,3,2000,0,1702125536
6000,1701672189,0,4000,4000,3,2000,0,1702105206
3000,1701672524,3,4000,4000,3,2000,0,1702126892
12002,1701672528,1,3000,4000,2,2000,0,1702121564
2000,1701672536,0,4000,4000,3,2000,0,1702700202
2000,1701672536,1,4000,4000,3,2000,0,1702124232
2000,1701672536,1,4000,4000,3,2000,0,1702122875
6000,1701672500,1,4000,4000,3,2000,0,1702139851
12002,1701672557,1,3000,4000,2,2000,0,1702106776
2000,1701672431,1,4000,4000,3,2000,0,1702272290
4200,1701672566,1,4000,4000,3,2000,0,1702105206
12002,1701672573,1,3000,4000,2,2000,0,1702128200
10000,1701672493,0,3000,4000,2,2000,0,1702128200
11000,1701672616,3,4000,4000,3,2000,0,1702304315
2000,1701672022,1,4000,4000,3,2000,0,1702206780
2000,1701672623,1,4000,4000,3,2000,0,1702272290
4200,1701672696,1,4000,4000,3,2000,0,1702105206
6000,1701672707,0,3000,4000,2,2000,0,1702106776
4200,1701672708,0,4000,4000,3,2000,0,1702187632
4200,1701672723,0,4000,4000,3,2000,0,1702121564
2000,1701672636,0,3000,4000,2,2000,0,1702106776
11000,1701672740,3,3000,3000,2,2000,0,1702108161
12002,1701672770,1,4000,4000,3,2000,0,1702113546
6000,1701672690,1,4000,4000,3,2000,0,1702106776
4200,1701672791,1,4000,4000,3,2000,0,1702197283
2000,1701672570,1,4000,4000,3,2000,0,1702105206
12002,1701672684,1,4000,4000,3,2000,0,1702121564
4200,1701672817,1,4000,4000,3,2000,0,1702106776
4200,1701672829,1,4000,4000,3,NULL,0,NULL
12002,1701672840,0,4000,4000,3,2000,0,1702108161
11000,1701672841,3,4000,4000,3,2000,0,1702108161
4200,1701672844,1,3000,3000,2,2000,0,1702212085
11000,1701672889,3,4000,4000,3,2000,0,1702109528
11000,1701672902,3,4000,4000,3,2000,0,1702108161
6000,1701672806,0,4000,4000,3,2000,0,1702106776
2000,1701672870,1,4000,4000,3,2000,0,1702272290
12002,1701672947,0,4000,4000,3,NULL,0,NULL
10000,1701672691,0,4000,4000,3,2000,0,1702378160
4200,1701672989,1,3000,3000,2,2000,0,1702172163
10000,1701672898,0,3000,4000,2,2000,0,1702108161
2000,1701672756,0,4000,4000,3,2000,0,1702120241
12002,1701673024,0,4000,4000,3,2000,0,1702114877
11000,1701673036,3,4000,4000,3,2000,0,1702108161
2000,1701672995,1,4000,4000,3,2000,0,1702272290
9000,1701673076,1,4000,4000,3,2000,0,1702130799
11000,1701673077,3,3000,2000,2,2000,0,1702292398
4200,1701673092,1,4000,4000,3,2000,0,1702143612
2000,1701673028,0,3000,4000,2,2000,0,1702108161
2000,1701673127,1,4000,4000,3,2000,0,1702701492
6000,1701673112,1,4000,4000,3,2000,0,1702370106
12002,1701673148,0,4000,4000,3,2000,0,1702351808
2000,1701672918,3,4000,4000,3,2000,0,1702378160
6000,1701673147,1,4000,4000,3,2000,0,1702106776
11000,1701673206,3,4000,4000,3,2000,0,1702137257
6000,1701673211,1,3000,4000,2,2000,0,1702109528
4200,1701673227,0,4000,4000,3,2000,0,1702112219
2000,1701673232,0,4000,4000,3,NULL,0,NULL
2000,1701673206,0,3000,4000,2,NULL,0,1701675379
11000,1701673279,3,3000,3000,2,2000,0,1702108161
4200,1701673285,0,4000,4000,3,2000,0,1702204114
4200,1701673286,1,3000,3000,2,2000,0,1702112219
4200,1701673380,1,4000,4000,3,2000,0,1702221489
4200,1701673381,0,4000,4000,3,2000,0,1702214774
6000,1701673360,0,4000,4000,3,2000,0,1702106776
6000,1701673085,0,4000,4000,3,2000,0,1702106776
4200,1701673458,1,4000,4000,3,2000,0,1702120241
4200,1701673496,0,4000,4000,3,2000,0,1702112219
12002,1701673502,0,4000,4000,3,NULL,0,NULL
11000,1701673327,3,2000,2000,1,2000,0,1702295040
2000,1701673431,1,4000,4000,3,2000,0,1702128200
12002,1701673522,0,4000,4000,3,2000,0,1702106776
2000,1701673351,1,4000,4000,3,2000,0,1702273581
4200,1701673594,1,1000,1000,0,2000,0,1702185006
12002,1701673614,0,4000,4000,3,2000,0,1702126892
12002,1701673619,0,4000,4000,3,2000,0,1702106776
4200,1701673642,0,4000,4000,3,2000,0,1702110868
6000,1701673651,0,4000,4000,3,2000,0,1702129510
4200,1701673664,0,4000,4000,3,NULL,0,NULL
4200,1701673704,1,4000,4000,3,2000,0,1702110868
12002,1701673756,1,4000,4000,3,2000,0,1702605364
12002,1701673758,0,4000,4000,3,2000,0,1702297667
4200,1701673770,1,1000,1000,0,NULL,0,NULL
12002,1701673823,1,4000,4000,3,2000,0,1702109528
12002,1701673840,1,3000,4000,2,2000,0,1702210768
2000,1701673761,0,4000,4000,3,2000,0,1702170857
11000,1701673847,3,4000,4000,3,2000,0,1702109528
2000,1701673799,1,4000,4000,3,2000,0,1702272290
4200,1701673854,1,4000,4000,3,2000,0,1702110868
4200,1701673920,1,3000,3000,2,NULL,0,NULL
4200,1701673930,1,4000,4000,3,2000,0,1702175963
12002,1701673934,1,4000,4000,3,2000,0,1702106776
6000,1701673832,1,4000,4000,3,2000,0,1702197283
6000,1701673967,0,4000,4000,3,2000,0,1702106776
4200,1701673967,1,4000,4000,3,2000,0,1702202789
6000,1701673975,1,4000,4000,3,2000,0,1702106776
11000,1701673985,3,4000,4000,3,2000,0,1702118933
9000,1701673986,1,4000,4000,3,2000,0,1702108161
4200,1701673988,1,4000,4000,3,NULL,0,NULL
4200,1701674000,1,3000,3000,2,2000,0,1702378160
4200,1701674006,1,4000,4000,3,2000,0,1702343051
6000,1701673993,1,4000,4000,3,2000,0,1702106776
4200,1701674030,1,3000,3000,2,2000,0,1702108161
4200,1701674033,0,4000,4000,3,2000,0,1702210768
3000,1701674049,3,4000,4000,3,2000,0,1702113546
4200,1701674064,1,4000,4000,3,2000,0,1702110868
2000,1701674094,3,4000,4000,3,2000,0,1702106776
12002,1701674117,1,4000,4000,3,2000,0,1702121564
4200,1701674141,1,4000,4000,3,NULL,0,NULL
4200,1701674145,0,1000,1000,0,2000,0,1702302966
4200,1701674148,1,4000,4000,3,2000,0,1702129510
11000,1701674157,3,4000,4000,3,2000,0,1702120241
11000,1701674165,3,4000,3000,3,2000,0,1702108161
4200,1701674167,1,4000,4000,3,2000,0,1702114877
4200,1701674171,0,1000,1000,0,2000,0,1702371419
11000,1701674176,3,4000,2000,3,NULL,0,NULL
4200,1701674180,1,4000,4000,3,2000,0,1702216158
2000,1701674104,1,4000,4000,3,2000,0,1702108161
4200,1701674212,0,3000,4000,2,2000,0,1702110868
11000,1701674218,3,4000,4000,3,2000,0,1702113546
12002,1701674210,1,4000,4000,3,2000,0,1702106776
12002,1701674221,1,3000,4000,2,2000,0,1702128200
2000,1701674227,3,4000,4000,3,2000,0,1702182375
4200,1701674228,0,3000,3000,2,2000,0,1702397729
4200,1701674248,1,4000,4000,3,2000,0,1702117592
9000,1701674264,1,4000,4000,3,2000,0,1702132112
2000,1701674272,1,4000,4000,3,2000,0,1702125536
2000,1701674272,0,3000,4000,2,2000,0,1702120241
4200,1701674283,1,4000,4000,3,2000,0,1702179790
4200,1701674300,0,3000,3000,2,NULL,0,NULL
6000,1701674234,0,4000,4000,3,2000,0,1702106776
4200,1701674320,0,3000,4000,2,2000,0,1702121564
2000,1701674234,1,4000,4000,3,2000,0,1702386144
12002,1701674383,0,4000,4000,3,2000,0,1702108161
4200,1701674411,1,4000,4000,3,2000,0,1702185006
4200,1701674524,1,4000,4000,3,2000,0,1702455348
4200,1701674545,1,3000,3000,2,2000,0,1702194480
2000,1701674574,3,4000,4000,3,2000,0,1702362214
4200,1701674556,0,4000,4000,3,2000,0,1702552765
6000,1701674313,0,4000,4000,3,2000,0,1702108161
12002,1701674575,0,4000,4000,3,2000,0,1702272290
6000,1701674044,0,4000,4000,3,2000,0,1702108161
4200,1701674585,1,4000,4000,3,NULL,0,NULL
2000,1701674319,0,4000,4000,3,2000,0,1702106776
2000,1701674376,1,4000,4000,3,2000,0,1702108161
4200,1701674607,1,4000,4000,3,2000,0,1702278740
4200,1701674630,1,4000,4000,3,2000,0,1702221489
4200,1701674645,0,4000,4000,3,2000,0,1702205448
4200,1701674657,0,4000,4000,3,2000,0,1702110868
12002,1701674697,1,3000,4000,2,2000,0,1702126892
12002,1701674703,1,4000,4000,3,2000,0,1702108161
11000,1701674756,3,4000,4000,3,2000,0,1702120241
2000,1701674652,0,4000,4000,3,2000,0,1702276125
6000,1701674738,0,4000,4000,3,2000,0,1702108161
2000,1701674742,0,4000,4000,3,2000,0,1702108161
6000,1701674791,0,4000,4000,3,2000,0,1702200025
11000,1701674816,3,4000,4000,3,2000,0,1702110868
2000,1701674818,1,4000,4000,3,2000,0,1702273581
2000,1701674818,1,4000,4000,3,2000,0,1702141108
11000,1701674822,3,4000,4000,3,2000,0,1702109528
4200,1701674825,1,4000,4000,3,2000,0,1702186342
2000,1701674780,1,4000,4000,3,2000,0,1702214774
12002,1701674859,1,4000,4000,3,2000,0,1702118933
4200,1701674861,1,4000,4000,3,NULL,0,NULL
4200,1701674862,0,4000,4000,3,NULL,0,NULL
4200,1701674863,0,4000,4000,3,NULL,0,NULL
6000,1701674879,1,3000,4000,2,2000,0,1702108161
4200,1701674895,1,3000,3000,2,2000,0,1702108161
12002,1701674926,1,4000,4000,3,2000,0,1702117592
12002,1701674947,0,4000,4000,3,2000,0,1702108161
11000,1701674950,3,4000,4000,3,2000,0,1702112219
10000,1701674878,1,4000,4000,3,2000,0,1702116242
9000,1701674977,1,4000,4000,3,2000,0,1702402745
11000,1701674978,3,3000,2000,2,2000,0,1702289740
4200,1701674979,0,4000,4000,3,2000,0,1702297667
11000,1701674980,3,4000,2000,3,2000,0,1702108161
11000,1701674991,3,4000,4000,3,2000,0,1702112219
2000,1701674941,1,4000,4000,3,2000,0,1702218832
2000,1701674899,1,4000,4000,3,2000,0,1702117592
6000,1701672808,0,4000,4000,3,2000,0,1702112219
4200,1701675025,0,4000,3000,3,2000,0,1702278740
11000,1701675052,3,4000,4000,3,2000,0,1702108161
11000,1701675053,3,4000,2000,3,2000,0,1702109528
2000,1701675076,0,4000,4000,3,2000,0,1702129510
2000,1701675076,1,4000,4000,3,NULL,0,NULL
10000,1701674998,1,4000,4000,3,2000,0,1702116242
6000,1701675063,1,4000,4000,3,2000,0,1702108161
12002,1701675111,0,4000,4000,3,2000,0,1702124232
4200,1701675113,1,4000,4000,3,2000,0,1702258847
12002,1701675119,1,3000,4000,2,2000,0,1702276125
2000,1701675091,1,4000,4000,3,2000,0,1702214774
